POCO,CADASTRO,OPERADOR,POCO_OPERADOR,ESTADO,BACIA,BLOCO,SIG_CAMPO,CAMPO,TERRA_MAR,POCO_POS_ANP,TIPO,CATEGORIA,RECLASSIFICACAO,SITUACAO,INÍCIO,TÉRMINO,CONCLUSAO,TITULARIDADE,LATITUDE_BASE_4C,LONGITUDE_BASE_4C,LATITUDE_BASE_DD,LONGITUDE_BASE_DD,DATUM_HORIZONTAL,TIPO_DE_COORDENADA_DE_BASE,DIRECAO,PROFUNDIDADE_VERTICAL_M,PROFUNDIDADE_SONDADOR_M,PROFUNDIDADE_MEDIDA_M,REFERENCIA_DE_PROFUNDIDADE,MESA_ROTATIVA,COTA_ALTIMETRICA_M,LAMINA_D_AGUA_M,DATUM_VERTICAL,UNIDADE_ESTRATIGRAFICA,GEOLOGIA_GRUPO_FINAL,GEOLOGIA_FORMACAO_FINAL,GEOLOGIA_MEMBRO_FINAL,CDPE,AGP,PC,PAG,PERFIS_CONVENCIONAIS,DURANTE_PERFURACAO,PERFIS_DIGITAIS,PERFIS_PROCESSADOS,PERFIS_ESPECIAIS,AMOSTRA_LATERAL,SISMICA,TABELA_TEMPO_PROFUNDIDADE,DADOS_DIRECIONAIS,TESTE_A_CABO,TESTE_DE_FORMACAO,CANHONEIO,TESTEMUNHO,GEOQUIMICA,SIG_SONDA,NOM_SONDA,ATINGIU_PRESAL,DHA_ATUALIZACAO
8-MLS-183HP-RJS,74281025954,Petrobras,8MLS183HPRJS,RJ,Campos,,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,12/27/2011,1/21/2012,3/30/2012,Publico,"	-22:38:03,550","	-39:58:12,901","-22,6343194444","-39,9702502777",SIRGAS2000,Definitiva,Horizontal,-2841.5,3880,3880,MR,24,0,1848,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-80,SS Pantanal,N,5/3/2026
8-MLS-185HP-RJS,74281026082,Petrobras,8MLS185HPRJS,RJ,Campos,,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,FECHADO,2/20/2012,3/16/2012,4/25/2012,Publico,"	-22:38:49,830","	-39:58:28,121","-22,647175","-39,9744780555",SIRGAS2000,Definitiva,Horizontal,-2848,3701,3701,MR,17,0,1841,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-80,SS Pantanal,N,5/3/2026
8-MLS-191HP-RJS,74281026798,Petrobras,8MLS191HPRJS,RJ,Campos,,MLS  ,MARLIM SUL,M,S,8 ,Injeção,ABANDONADO POR OBJETIVO/ALVO NÃO ATINGIDO,ABANDONADO PERMANENTEMENTE,1/10/2013,3/29/2013,4/6/2013,Publico,"	-22:39:08,800","	-39:59:35,972","-22,6524444444","-39,9933255555",SIRGAS2000,Definitiva,Horizontal,-2789.2,3923,3923,MR,27,0,1806,NM,,Campos,Carapebus,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-85,ODN DELBA III,N,5/3/2026
8-MLS-191HPA-RJS,74281026999,Petrobras,8MLS191HPARJS,RJ,Campos,,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,4/6/2013,4/13/2013,5/16/2013,Publico,"	-22:39:08,800","	-39:59:16,872","-22,6524444444","-39,98802",SIRGAS2000,Definitiva,Horizontal,-2862.2,4254,4254,MR,19,0,1806,NM,,Campos,Carapebus,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-71,Noble Dave Beard,N,5/3/2026
8-MLS-193HP-RJS,74281026388,Petrobras,8MLS193HPRJS,RJ,Campos,,MLS  ,MARLIM SUL,M,S,8 ,Injeção,ABANDONADO POR PERDA CIRCULAÇÃO,ABANDONADO PERMANENTEMENTE,7/14/2012,10/6/2012,10/11/2012,Publico,"	-22:35:41,710","	-39:57:40,109","-22,5949194444","-39,9611413888",SIRGAS2000,Definitiva,Horizontal,-2886,3610,3610,MR,17,0,1692,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,NS-07,ABAN ABRAHAM,N,5/3/2026
8-MLS-193HPA-RJS,74281026664,Petrobras,8MLS193HPARJS,RJ,Campos,,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,10/13/2012,10/15/2012,11/22/2012,Publico,"	-22:35:41,710","	-39:57:40,109","-22,5949194444","-39,9611413888",SIRGAS2000,Definitiva,Horizontal,-2884,3601,3601,MR,17,0,1705,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-80,SS Pantanal,N,5/3/2026
8-MLS-19HP-RJS,74281018937,Petrobras,8MLS19HPRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,,INJETANDO,7/8/2000,,11/23/2001,Publico,"	-22:36:23,697","	-40:02:37,605","-22,6065825","-40,0437791666",SIRGAS2000,Definitiva,Horizontal,0,3554,3554,MR,14,0,1300,NM,,,,,,Existe,,,,Existe,,,,,,,Existe,,,,,,NS-15,PARAGON DPDS3 (NOBLE ROGER EASON),,5/3/2026
8-MLS-202H-RJS,74281028854,Petrobras,8MLS202HRJS,RJ,Campos,,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,8/18/2016,9/13/2016,10/2/2016,Publico,"	-22:34:54,989","	-40:05:17,672","-22,5819413888","-40,0882422222",SIRGAS2000,Definitiva,Horizontal,-2681.5,3905,3905,MR,26,0,1098,NM,,Campos,Carapebus,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,NS-44,LAGUNA STAR,I,5/3/2026
8-MLS-204HP-RJS,74281027764,Petrobras,8MLS204HPRJS,RJ,Campos,,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,FECHADO,8/15/2014,8/18/2014,9/9/2014,Publico,"	-22:39:23,864","	-40:00:15,955","-22,6566288888","-40,0044319444",SIRGAS2000,Definitiva,Horizontal,-2797.2,3626,3626,MR,25,0,1698,NM,,Campos,Carapebus,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-71,Noble Dave Beard,N,5/3/2026
8-MLS-229D-RJS,74281029011,Petrobras,8MLS229DRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,6/23/2017,9/16/2018,10/17/2018,Publico,"	-22:35:40,528","	-40:04:32,119","-22,5945911111","-40,0755886111",SIRGAS2000,Definitiva,Direcional,-4232.9,4335,4335,MR,25,0,1158,NM,,Macaé,Quissamã,,Existe,,,,Existe,Existe,,Existe,,,,,Existe,Existe,,,,,NS-38,ETESCO TAKATSUGU J,N,5/3/2026
8-MLS-232D-RJS,74281029485,Petrobras,8MLS232DRJS,RJ,Campos,,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,10/19/2019,6/14/2021,7/4/2021,Publico,"	-22:34:03,430","	-40:04:46,491","-22,5676194444","-40,0795808333",SIRGAS2000,Definitiva,Direcional,-4280,4673,4673,MR,32,0,1081,NM,,Macaé,Quissamã,,,,,,Existe,Existe,,Existe,,,,,Existe,Existe,,,,,NS-41,ODN I,N,5/3/2026
8-MLS-238H-RJS,74281029567,Petrobras,8MLS238HRJS,RJ,Campos,,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,3/10/2020,5/5/2020,6/30/2020,Publico,"	-22:37:19,190","	-40:03:52,675","-22,6219972222","-40,0646319444",SIRGAS2000,Definitiva,Horizontal,2870.5,4296,4296,MR,24,0,1268,NM,,Campos,Carapebus,,Existe,,,,Existe,Existe,,Existe,,,,,Existe,Existe,,,,,NS-32,NORBE VIII,N,5/3/2026
8-MLS-239H-RJS,74281029541,Petrobras,8MLS239HRJS,RJ,Campos,,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,2/3/2020,5/20/2021,6/14/2021,Publico,"	-22:36:36,867","	-39:59:20,979","-22,6102408333","-39,9891608333",SIRGAS2000,Definitiva,Horizontal,-2894.2,4187,4187,MR,32,0,1599,NM,,Campos,Carapebus,,Existe,,,,Existe,Existe,,Existe,,,,,Existe,Existe,,,,,NS-32,NORBE VIII,N,5/3/2026
8-MLS-244H-RJS,74281030708,Petrobras,8-MLS-244H-RJS,RJ,Campos,,MLS  ,MARLIM SUL,M,S,8 ,Injeção,,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,10/17/2025,11/19/2025,12/12/2025,Confidencial,"	-22:35:41,681","	-40:05:37,300","-22,5949113888","-40,0936944444",SIRGAS2000,Definitiva,Horizontal,,4335,,MR,25,0,1145.8,NM,,Campos,Carapebus,,Existe,,,,Existe,Existe,,,,,,,Existe,Existe,,,,,,,I,5/3/2026
8-MLS-25HP-RJS,742810242500,Petrobras,8MLS 0025HPRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,N,8 ,Injeção,,FECHADO,3/30/2000,12/22/2000,12/22/2000,Publico,"	-22:29:45,610","	-40:02:46,296","-22,4960027777","-40,0461933333",SIRGAS2000,Definitiva,Horizontal,0,3367,3367,MR,22,0,1007,NM,,,,,,,,,,Existe,,,,,,,Existe,,,,,,SS-41,TRANSOCEAN LEGEND,I,5/3/2026
8-MLS-25HPA-RJS,74281019244,Petrobras,8MLS25HPARJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,,INJETANDO,12/28/2000,1/3/2001,1/4/2001,Publico,"	-22:29:45,715","	-40:02:46,225","-22,4960319444","-40,0461736111",SIRGAS2000,Definitiva,Horizontal,0,3526,3526,MR,26,0,1007,NM,,,,,,Existe,,,,Existe,Existe,,,,,,Existe,,,,,,SS-43,SEDCO 710,,5/3/2026
8-MLS-27HP-RJS,74281018867,Petrobras,8MLS27HPRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,5/4/2000,1/11/2001,1/12/2001,Publico,"	-22:32:45,262","	-40:06:19,196","-22,5459061111","-40,1053322222",SIRGAS2000,Definitiva,Horizontal,0,3425,3425,MR,53,0,995,NM,,,,,,Existe,,,,,Existe,,,,,,Existe,,,,,,SS-41,TRANSOCEAN LEGEND,,5/3/2026
8-MLS-27HPA-RJS,74281019225,Petrobras,8MLS27HPARJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,,ABANDONADO PERMANENTEMENTE,1/16/2001,1/21/2001,1/21/2001,Publico,"	-22:32:45,286","	-40:06:19,199","-22,5459127777","-40,1053330555",SIRGAS2000,Definitiva,Horizontal,0,3797,3797,MR,22,0,995,NM,,,,,,Existe,,,Existe,,Existe,,,,,,Existe,,,,,,SS-16,PETROBRAS X,I,5/3/2026
8-MLS-27HPB-RJS,74281019779,Petrobras,8MLS27HPBRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,,FECHADO,1/9/2002,1/26/2002,2/9/2002,Publico,"	-22:32:45,314","	-40:06:19,088","-22,5459205555","-40,1053022222",SIRGAS2000,Definitiva,Horizontal,,3759,3759,MR,24,0,995,NM,,,,,,Existe,,,,Existe,,,,,,,Existe,,,,,,SS-49,SEDCO 707,,5/3/2026
8-MLS-41HP-RJS,74281019191,Petrobras,8MLS41HPRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,,INJETANDO,1/6/2001,1/21/2001,1/21/2001,Publico,"	-22:36:56,097","	-40:01:26,991","-22,6155825","-40,0241641666",SIRGAS2000,Definitiva,Horizontal,0,3600,3600,MR,14,0,1380,NM,,,,,,Existe,,,,,Existe,,,,,,Existe,,,,,,NS-15,PARAGON DPDS3 (NOBLE ROGER EASON),,5/3/2026
8-MLS-47H-RJS,74281020872,Petrobras,8MLS47HRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,4/7/2004,,4/19/2004,Publico,"	-22:34:47,540","	-40:01:05,438","-22,5798722222","-40,0181772222",SIRGAS2000,Definitiva,Horizontal,,0,0,MR,25,0,1306,NM,,,,,Existe,Existe,,,Existe,Existe,,,,,,,Existe,Existe,,,,,SS-51,LOUSIANA,,5/3/2026
8-MLS-47HA-RJS,74281020896,Petrobras,8MLS47HARJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,FECHADO,5/2/2004,5/19/2004,7/2/2004,Publico,"	-22:34:47,479","	-40:01:05,558","-22,5798552777","-40,0182105555",SIRGAS2000,Definitiva,Horizontal,,0,0,MR,25,0,1306,NM,,,,,Existe,Existe,,,,,Existe,,,,,,Existe,,,,,,SS-51,LOUSIANA,,5/3/2026
8-MLS-49HP-RJS,74281020717,Petrobras,8MLS49HPRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,11/19/2003,11/24/2003,12/2/2003,Publico,"	-22:29:45,372","	-40:07:04,305","-22,4959366666","-40,1178625",SIRGAS2000,Definitiva,Horizontal,,3058,3058,MR,17,0,879,NM,,,,,,Existe,,,,,Existe,,,,,,Existe,,,,,,NS-23,DEEPWATER NAVIGATOR,,5/3/2026
8-MLS-49HPA-RJS,74281020732,Petrobras,8MLS49HPARJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,ABANDONADO PERMANENTEMENTE,12/3/2003,,1/5/2004,Publico,"	-22:29:45,372","	-40:07:04,305","-22,4959366666","-40,1178625",SIRGAS2000,Definitiva,Horizontal,0,3591,3591,MR,17,0,879,NM,,,,,,Existe,,,Existe,,Existe,,,,,,Existe,,,,,,NS-23,DEEPWATER NAVIGATOR,I,5/3/2026
8-MLS-61HP-RJS,74281020073,Petrobras,8MLS61HPRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,,ABANDONADO PERMANENTEMENTE,7/9/2002,7/13/2002,7/15/2002,Publico,"	-22:32:47,007","	-40:02:04,628","-22,5463908333","-40,0346188888",SIRGAS2000,Definitiva,Horizontal,,3508,3508,MR,17,0,1137,NM,,,,,,Existe,,,,Existe,,,,,,,Existe,,,,,,NS-23,DEEPWATER NAVIGATOR,,5/3/2026
8-MLS-61HPA-RJS,74281020112,Petrobras,8MLS61HPARJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,,ABANDONADO PERMANENTEMENTE,8/6/2002,8/12/2002,8/13/2002,Publico,"	-22:32:47,007","	-40:02:04,628","-22,5463908333","-40,0346188888",SIRGAS2000,Definitiva,Horizontal,,3543,3543,MR,17,0,1137,NM,,,,,,Existe,,,Existe,Existe,,,,,,,Existe,,,,,,NS-23,DEEPWATER NAVIGATOR,,5/3/2026
8-MLS-65HP-RJS,74281024139,Petrobras,8MLS65HPRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,8/25/2009,9/19/2009,11/5/2009,Publico,"	-22:34:29,949","	-40:06:34,382","-22,5749858333","-40,1095505555",SIRGAS2000,Definitiva,Horizontal,-2731,0,3888,MR,14,0,1060,NM,,,,,Existe,,,,Existe,Existe,,,,,,,Existe,,,,,,NS-17,PARAGON DPDS2 (NOBLE LEO SEGERIUS),,5/3/2026
8-MLS-67H-RJS,74281019876,Petrobras,8MLS67HRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,ABANDONADO POR ACIDENTE MECÂNICO,ABANDONADO PERMANENTEMENTE,3/4/2002,4/4/2002,4/19/2002,Publico,"	-22:35:35,333","	-40:04:08,394","-22,5931480555","-40,0689983333",SIRGAS2000,Definitiva,Horizontal,,3415,3415,MR,17,0,1168,NM,,,,,,Existe,,,,Existe,,,,,,,Existe,Existe,,,,,NS-23,DEEPWATER NAVIGATOR,,5/3/2026
8-MLS-67HA-RJS,74281020224,Petrobras,8MLS67HARJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,11/5/2002,11/9/2002,8/5/2003,Publico,"	-22:35:35,390","	-40:04:08,280","-22,5931638888","-40,0689666666",SIRGAS2000,Definitiva,Horizontal,,3605,3605,MR,21,0,1171,NM,,,,,,Existe,,,,Existe,,,,,,,Existe,,,,,,SS-56,ENSCO 6001,,5/3/2026
8-MLS-6HP-RJS,742810234900,Petrobras,8MLS 0006HPRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,N,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,3/5/1999,3/31/1999,3/31/1999,Publico,"	-22:31:03,977","	-40:04:50,294","-22,5177713888","-40,0806372222",SIRGAS2000,Definitiva,Horizontal,0,3493,0,MR,24,0,990,NM,,,,,,Existe,Existe,,,Existe,Existe,,,,,,Existe,,,,,,SS-43,SEDCO 710,I,5/3/2026
8-MLS-71HP-RJS,74281020152,Petrobras,8MLS71HPRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,ABANDONADO POR ACIDENTE MECÂNICO,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,9/2/2002,9/11/2002,11/11/2002,Publico,"	-22:32:20,902","	-39:58:51,371","-22,5391394444","-39,9809363888",SIRGAS2000,Definitiva,Horizontal,,3322,3322,MR,14,0,1327,NM,,,,,,Existe,,,,Existe,,,,,,,Existe,,,,,,NS-15,PARAGON DPDS3 (NOBLE ROGER EASON),,5/3/2026
8-MLS-71HPA-RJS,74281020918,Petrobras,8MLS71HPARJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,ABANDONADO PERMANENTEMENTE,5/20/2004,,6/21/2004,Publico,"	-22:32:20,836","	-39:58:51,492","-22,5391211111","-39,98097",SIRGAS2000,Definitiva,Horizontal,,0,0,MR,14,0,1327,NM,,,,,,Existe,,,Existe,,Existe,,,,,,Existe,,,,,,NS-23,DEEPWATER NAVIGATOR,,5/3/2026
8-MLS-75HP-RJS,74281020421,Petrobras,8MLS75HPRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,4/7/2003,4/23/2003,6/5/2003,Publico,"	-22:35:07,559","	-40:01:08,389","-22,5854330555","-40,0189969444",SIRGAS2000,Definitiva,Horizontal,,3723,3723,MR,13,0,1316,NM,,,,,Existe,Existe,,,,,,,,,,,Existe,,,,,,NS-17,PARAGON DPDS2 (NOBLE LEO SEGERIUS),,5/3/2026
8-MLS-75HPA-RJS,74281020452,Petrobras,8MLS75HPARJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,ABANDONADO PERMANENTEMENTE,4/28/2003,5/4/2003,6/5/2003,Publico,"	-22:35:07,559","	-40:01:08,389","-22,5854330555","-40,0189969444",SIRGAS2000,Definitiva,Horizontal,,3798,3798,MR,14,0,1316,NM,,,,,Existe,Existe,,,Existe,,,,,,,,Existe,,,,,,NS-17,PARAGON DPDS2 (NOBLE LEO SEGERIUS),,5/3/2026
8-MLS-77H-RJS,74281020349,Petrobras,8MLS77HRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,2/18/2003,4/5/2003,5/19/2003,Publico,"	-22:31:58,461","	-40:09:32,427","-22,5329058333","-40,1590075",SIRGAS2000,Definitiva,Horizontal,,3988,3988,MR,21,0,909,NM,,,,,Existe,Existe,,,,Existe,,,,,,,Existe,,,,,,SS-56,ENSCO 6001,,5/3/2026
8-MLS-81HP-RJS,74281022104,Petrobras,8MLS81HPRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,12/14/2006,12/17/2006,12/17/2006,Publico,"	-22:30:36,702","	-40:04:24,248","-22,510195","-40,0734022222",SIRGAS2000,Definitiva,Horizontal,3660,0,3758,MR,24,0,986,NM,,,,,Existe,Existe,,,,Existe,,,,,,,Existe,,,,,,SS-43,SEDCO 710,I,5/3/2026
8-MLS-8HP-RJS,742810239500,Petrobras,8MLS 0008HPRJS,RJ,Campos,MLS,MLS  ,MARLIM SUL,M,N,8 ,Injeção,,ABANDONADO PERMANENTEMENTE,12/11/1999,,10/2/2000,Publico,"	-22:35:35,679","	-40:04:07,459","-22,5932441666","-40,0687386111",SIRGAS2000,Definitiva,Horizontal,0,3247,3247,MR,27,0,1163,NM,,,,,,Existe,,,,Existe,,,,,,,Existe,,,,,,SS-16,PETROBRAS X,,5/3/2026
8-MO-75-RN,721000392400,3R Potiguar,8MO  0075  RN,RN,Potiguar,MO,MO   ,MOSSORÓ,T,N,8 ,Injeção,INJEÇÃO DE ÁGUA,ABANDONADO PERMANENTEMENTE,7/28/1991,7/31/1991,7/31/1991,Publico,"	-05:09:40,416","	-37:21:07,483","-5,1612266666","-37,3520786111",SIRGAS2000,Definitiva,Vertical,,766,,MR,26,,,,,,,,,Existe,,,,,Existe,,,,,,,,,,,,SC-85,SONDA CONVENCIONAL 85,,5/3/2026
8-MRL-105D-RJS,742810236500,Petrobras,8MRL 0105D RJS,RJ,Campos,MRL,MRL  ,MARLIM,M,N,8 ,Injeção,INJEÇÃO DE ÁGUA,ABANDONADO PERMANENTEMENTE,6/20/1999,6/30/1999,6/30/1999,Publico,"	-22:28:27,223","	-40:05:02,407","-22,4742286111","-40,0840019444",SIRGAS2000,Definitiva,Direcional,0,2817,2808,MR,12,0,900,NM,,,,,,Existe,Existe,,Existe,,Existe,,,,,,Existe,Existe,,,,,NS-09,S. C. LANCER,I,5/3/2026
8-MRL-106H-RJS,742810236800,Petrobras,8MRL 0106H RJS,RJ,Campos,MRL,MRL  ,MARLIM,M,N,8 ,Injeção,OBSERVAÇÃO,ABANDONADO PERMANENTEMENTE,6/28/1999,7/18/1999,7/18/1999,Publico,"	-22:24:47,174","	-40:03:53,018","-22,4131038888","-40,0647272222",SIRGAS2000,Definitiva,Horizontal,0,3025,0,MR,14,0,814,NM,,,,,,Existe,Existe,,,Existe,Existe,,,,,,Existe,,,,,,NS-18,NOBLE MURAVLENKO,,5/3/2026
8-MRL-108HP-RJS,742810238200,Petrobras,8MRL 0108HPRJS,RJ,Campos,MRL,MRL  ,MARLIM,M,N,8 ,Injeção,INJEÇÃO DE ÁGUA,FECHADO,10/19/1999,10/24/1999,10/24/1999,Publico,"	-22:24:47,174","	-40:03:53,018","-22,4131038888","-40,0647272222",SIRGAS2000,Definitiva,Horizontal,0,3243,0,MR,14,0,814,NM,,,,,,Existe,Existe,,Existe,Existe,Existe,,,,,,Existe,,,,,,NS-18,NOBLE MURAVLENKO,I,5/3/2026
8-MRL-11-RJS,742810192100,Petrobras,8MRL 0011  RJS,RJ,Campos,MRL,MRL  ,MARLIM,M,N,8 ,Injeção,INJEÇÃO DE ÁGUA,ABANDONADO PERMANENTEMENTE,2/25/1992,3/22/1992,3/22/1992,Publico,"	-22:26:21,009","	-40:02:09,708","-22,4391691666","-40,03603",SIRGAS2000,Definitiva,Vertical,,2895,,MR,14,,918,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,Existe,NS-14,DISCOVER SEVEN SEAS,,5/3/2026
8-MRL-114D-RJS,742810239300,Petrobras,8MRL 0114D RJS,RJ,Campos,MRL,MRL  ,MARLIM,M,N,8 ,Injeção,INDEFINIDO,ABANDONADO PERMANENTEMENTE,12/12/1999,12/26/1999,12/26/1999,Publico,"	-22:28:29,139","	-40:04:23,620","-22,4747608333","-40,0732277777",SIRGAS2000,Definitiva,Direcional,0,2895,0,MR,22,0,970,NM,,,,,,Existe,Existe,,,,Existe,,,,,,Existe,,,,,,SS-41,TRANSOCEAN LEGEND,I,5/3/2026
8-MRL-116D-RJS,742810240100,Petrobras,8MRL 0116D RJS,RJ,Campos,MRL,MRL  ,MARLIM,M,N,8 ,Injeção,INJEÇÃO DE ÁGUA,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,1/18/2000,2/3/2000,2/3/2000,Publico,"	-22:28:44,137","	-40:01:57,687","-22,4789269444","-40,0326908333",SIRGAS2000,Definitiva,Direcional,0,3303,3303,MR,14,0,1002,NM,,,,,,,,,,,Existe,,,,,,Existe,,,,,,NS-09,S. C. LANCER,I,5/3/2026
8-MRL-120D-RJS,742810242800,Petrobras,8MRL 0120D RJS,RJ,Campos,MRL,MRL  ,MARLIM,M,N,8 ,Injeção,INJEÇÃO DE ÁGUA,ABANDONADO PERMANENTEMENTE,4/7/2000,4/30/2000,4/30/2000,Publico,"	-22:29:42,007","	-40:04:53,925","-22,4950019444","-40,0816458333",SIRGAS2000,Definitiva,Direcional,0,3411,3414,MR,12,0,945,NM,,,,,,,,,Existe,,Existe,,Existe,,,,Existe,Existe,,,,,NS-09,S. C. LANCER,I,5/3/2026
8-MRL-122HP-RJS,74281018879,Petrobras,8MRL122HPRJS,RJ,Campos,MRL,MRL  ,MARLIM,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,5/13/2000,,6/2/2000,Publico,"	-22:25:07,445","	-40:03:38,272","-22,4187347222","-40,0606311111",SIRGAS2000,Definitiva,Horizontal,0,3474,3474,MR,14,0,835,NM,,,,,,Existe,,,,,Existe,,,,,,Existe,,,,,,NS-18,NOBLE MURAVLENKO,I,5/3/2026
8-MRL-132D-RJS,74281018961,Petrobras,8MRL132DRJS,RJ,Campos,MRL,MRL  ,MARLIM,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,7/31/2000,,9/6/2000,Publico,"	-22:28:25,056","	-40:04:12,880","-22,4736266666","-40,0702444444",SIRGAS2000,Definitiva,Direcional,0,4347,4347,MR,12,0,930,NM,,,,,,Existe,,,,,Existe,,,,,,Existe,,,,,,NS-09,S. C. LANCER,I,5/3/2026
8-MRL-139D-RJS,74281019069,Petrobras,8MRL139DRJS,RJ,Campos,MRL,MRL  ,MARLIM,M,S,8 ,Injeção,,ABANDONADO PERMANENTEMENTE,10/22/2000,,12/18/2000,Publico,"	-22:29:42,986","	-40:04:52,832","-22,4952738888","-40,0813422222",SIRGAS2000,Definitiva,Direcional,0,2880,2880,MR,27,0,945,NM,,,,,,Existe,,,Existe,,Existe,,,,,,Existe,,,,,,P-23,PETROBRAS  XXIII,I,5/3/2026
8-MRL-144D-RJS,74281019079,Petrobras,8MRL144DRJS,RJ,Campos,MRL,MRL  ,MARLIM,M,S,8 ,Injeção,INJEÇÃO DE ÁGUA,INJETANDO,10/28/2000,,4/17/2001,Publico,"	-22:29:54,692","	-40:05:13,972","-22,4985255555","-40,0872144444",SIRGAS2000,Definitiva,Direcional,0,2878,2878,MR,12,0,941,NM,,,,,,Existe,,,,,Existe,,,,,,Existe,,,,,,P-23,PETROBRAS  XXIII,I,5/3/2026
